USB2G57977_1:101,
923,2.39
924,1.66
925,5.53
926,1.33
927,-2.38
928,0.54
929,-1.08
930,1.44
931,-0.47
932,0.16
933,2.9
934,5.59
935,1.81
936,4.85
937,4.43
938,2.54
939,2.62
940,-0.48
941,5.3
942,2.09
943,3.85
944,2.4
945,3.61
946,1.72
947,2.02
948,2.55
949,2.19
950,5.29
951,5.97
952,3.85
953,-0.46
954,-1.28
955,1.91
956,2.45
957,2.43
958,0.55
959,1.61
960,1.13
961,1.38
962,2.04
963,2.73
964,-0.99
965,5.4
966,4.02
967,1.04
968,3.47
969,1.07
970,1.5
971,2.61
972,0.37
973,2.2
974,5.77
975,4.56
976,2.06
977,2.52
978,0.19
979,2.97
980,5.05
981,-2.28
982,0.67
983,2.44
984,1.84
985,-0.69
986,3.54
987,3.88
988,0.59
989,-0.7
990,1.27
991,1.37
992,3.38
993,-1.05
994,1.05
995,2.58
996,4.73
997,-0.35
998,1.65
999,-0.73
1000,2.98
