Address,USB0::0x0957::0x0E0B::MY51260980::0::INSTR
19130000,9.27211567613995E-06
19140000,1.07400528577273E-05
19150000,1.20155391414301E-05
19160000,1.29600157379173E-05
19170000,1.309727304033E-05
19180000,1.28553128888598E-05
19190000,1.12615116449888E-05
19200000,8.56064980325755E-06
19210000,5.77579658056493E-06
19220000,4.2777978705999E-06
19230000,4.33678087574663E-06
19240000,6.94666277922806E-06
19250000,7.63606749387691E-06
19260000,7.63151638238924E-06
19270000,6.56083193462109E-06
19280000,5.40854671271518E-06
19290000,5.49385367776267E-06
19300000,6.7959917942062E-06
19310000,7.02152374287834E-06
19320000,8.29875261842972E-06
19330000,1.00261031548143E-05
19340000,1.11982562884805E-05
19350000,1.14762824523496E-05
19360000,1.1467717740743E-05
19370000,1.11648041638546E-05
19380000,1.07576543086907E-05
19390000,1.02830435935175E-05
19400000,9.46232557907933E-06
19410000,7.92105402069865E-06
19420000,5.67996721656527E-06
19430000,3.73153920918412E-06
19440000,3.6477574667515E-06
19450000,3.71422038369928E-06
19460000,6.09895596426213E-06
19470000,8.11916106613353E-06
19480000,1.04661439763731E-05
19490000,1.23885783978039E-05
19500000,1.32244040287333E-05
19510000,1.32264667627169E-05
19520000,1.24410744319903E-05
19530000,1.07117202787776E-05
19540000,9.13164421945112E-06
19550000,8.53145866130944E-06
19560000,8.24386643216712E-06
19570000,7.40439190849429E-06
19580000,6.03003081778297E-06
19590000,4.65191396870068E-06
19600000,3.21941683978366E-06
19610000,2.35626794165E-06
19620000,2.7511521238921E-06
19630000,2.78028915090545E-06
19640000,3.50929303749581E-06
19650000,3.57215844815073E-06
19660000,3.50089612766169E-06
19670000,3.04387549476814E-06
19680000,2.6987779619958E-06
19690000,2.74175704362278E-06
19700000,5.65102072869195E-06
19710000,7.66448920330731E-06
19720000,9.13118310563732E-06
19730000,9.82969504548237E-06
19740000,1.02804024209036E-05
19750000,1.08166623249417E-05
19760000,1.11941308205132E-05
19770000,1.12110446934821E-05
19780000,1.09395659819711E-05
19790000,9.73291389527731E-06
19800000,7.9885885497788E-06
19810000,6.59347415421507E-06
19820000,5.84858162255841E-06
19830000,4.77088860861841E-06
19840000,3.22517826134572E-06
19850000,3.36140806211915E-06
19860000,7.09908317730878E-06
19870000,7.59858630772214E-06
19880000,7.58948999646236E-06
19890000,7.0290702751663E-06
19900000,5.97601547269733E-06
19910000,5.11215466758586E-06
19920000,8.09557695902186E-06
19930000,1.09585944301216E-05
19940000,1.27989824250108E-05
19950000,1.32137874970795E-05
19960000,1.31504084492917E-05
19970000,1.23565150715876E-05
19980000,1.15218190330779E-05
19990000,1.12225388875231E-05
20000000,1.10866922113928E-05
