Address,USB0::0x0957::0x0E0B::MY51260980::0::INSTR
19130000,1.16560040623881E-05
19140000,1.15496040962171E-05
19150000,1.139950563811E-05
19160000,1.13824344225577E-05
19170000,1.10767732621753E-05
19180000,9.95331356534734E-06
19190000,8.28208521852503E-06
19200000,6.70838517180528E-06
19210000,5.45090006198734E-06
19220000,4.03231024392881E-06
19230000,3.69655322174367E-06
19240000,7.91567799751647E-06
19250000,1.01900368463248E-05
19260000,1.13727992356871E-05
19270000,1.15713091872749E-05
19280000,1.15002285383525E-05
19290000,1.07492151073529E-05
19300000,9.37131062528351E-06
19310000,7.73821102484362E-06
19320000,6.03652460995363E-06
19330000,4.72821511721122E-06
19340000,5.55727137907525E-06
19350000,5.64747188036563E-06
19360000,6.52682138024829E-06
19370000,6.1447999541997E-06
19380000,4.90733009428368E-06
19390000,4.78417769045336E-06
19400000,7.20387834007852E-06
19410000,7.939085662656E-06
19420000,8.25453753350303E-06
19430000,8.27696385385934E-06
19440000,8.11306472314755E-06
19450000,7.22795903129736E-06
19460000,5.67763072467642E-06
19470000,4.18364061260945E-06
19480000,4.6924733396736E-06
19490000,4.8234655878332E-06
19500000,8.69984432938509E-06
19510000,1.02176072687143E-05
19520000,1.11844219645718E-05
19530000,1.18513307825197E-05
19540000,1.23444960991037E-05
19550000,1.24302778203855E-05
19560000,1.23186637210893E-05
19570000,1.14520198621904E-05
19580000,9.82313849817729E-06
19590000,7.82722599979024E-06
19600000,5.92322294323822E-06
19610000,4.52641734227655E-06
19620000,3.52518895851972E-06
19630000,3.31586193169642E-06
19640000,5.85338193559437E-06
19650000,7.0008254624554E-06
19660000,7.05583943272359E-06
19670000,6.35548030913924E-06
19680000,3.80239066544164E-06
19690000,3.3505689316371E-06
19700000,5.28681994182989E-06
19710000,4.77999446957256E-06
19720000,5.28767441210221E-06
19730000,3.68038035958307E-06
19740000,3.3678427371342E-06
19750000,3.45042008120799E-06
19760000,6.64318713461398E-06
19770000,8.6841537267901E-06
19780000,1.07005171230412E-05
19790000,1.25559772641282E-05
19800000,1.40365618790383E-05
19810000,1.43937149914564E-05
19820000,1.43182141982834E-05
19830000,1.30767148220912E-05
19840000,1.06095167211606E-05
19850000,7.71148461353732E-06
19860000,5.31840032635955E-06
19870000,3.84883151127724E-06
19880000,3.5899186059396E-06
19890000,3.6641358747147E-06
19900000,6.79326922181644E-06
19910000,7.96762014942942E-06
19920000,8.13845963421045E-06
19930000,8.06416937848553E-06
19940000,8.26935774966842E-06
19950000,8.52965968078934E-06
19960000,8.50408468977548E-06
19970000,7.69230427977163E-06
19980000,6.13949487160426E-06
19990000,5.29324461240321E-06
20000000,6.96751749273972E-06
